GENE,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,FDR_p_values
ENSG00000165006,0.091182224958619,-0.07405737050345,0.103968388530973,0.551818253389212,0.591047614866119,2,13.5143522875425,-19.028704575085,-16.472475256624,0.118903683951001,11,14,0.792911274917242
ENSG00000174574,0.091163246931667,-0.074079799080757,0.154371886167573,0.551691881332257,0.591115500802115,2,7.98046532614131,-7.96093065228262,-5.40470133382159,0.262137471628275,11,14,0.792911274917242
ENSG00000137563,0.091130156383706,-0.074118906091985,0.693287039300023,0.551471548573002,0.59123388362543,2,-13.0486487232047,34.0972974464093,36.6535267648704,5.28711610747531,11,14,0.792925213449681
ENSG00000132329,0.091103009399212,-0.07415098889184,0.567079265453702,0.551290802893361,0.591331017585071,2,-10.2354184484906,28.4708368969812,31.0270662154422,3.53736782638261,11,14,0.792925213449681
ENSG00000160716,0.091084327956139,-0.074173066960927,0.550430473287043,0.551166427389525,0.591397868782316,2,-9.818240272555,27.63648054511,30.192709863571,3.33271076515298,11,14,0.792966752968161
ENSG00000141002,0.091062764717577,-0.074198550788319,0.157528788807826,0.551022872102989,0.591475040119019,2,7.69705365158976,-7.39410730317953,-4.83787798471849,0.272968512335867,11,14,0.792974027282321
ENSG00000164695,0.09104192774061,-0.074223176306552,0.234291264281974,0.550884158307428,0.591549620110529,2,2.13965799173185,3.7206840165363,6.27691333499733,0.603816361707303,11,14,0.79300875071087
ENSG00000155755,0.091001130436046,-0.074271391302855,0.42281865028556,0.550612585072129,0.591695664658122,2,-6.12563826284667,20.2512765256933,22.8075058441544,1.96653172132233,11,14,0.793125502835958
ENSG00000164885,0.090948169857702,-0.074333981077261,0.12997632990461,0.550260081583096,0.591885294806453,2,10.3886358515145,-12.777271703029,-10.2210423845679,0.185832309690192,11,14,0.793331581475664
ENSG00000198648,0.090911661498123,-0.0743771273204,0.372810214396013,0.550017107318383,0.592016045245954,2,-4.36340390333559,16.7268078066712,19.2830371251322,1.52886201553801,11,14,0.793448420575273
ENSG00000103546,0.090840561750151,-0.074461154295276,0.573017309231572,0.54954397282353,0.59227074854224,2,-10.3812541021784,28.7625082043568,31.3187375228178,3.6118372034689,11,14,0.79367706727218
ENSG00000141485,0.090836117373514,-0.074466406740392,0.998402605877827,0.549514400100273,0.59228667277638,2,-18.1546236687167,44.3092473374333,46.8654766558944,10.96488539766,11,14,0.79367706727218
ENSG00000166377,0.090722623349049,-0.074600536042033,0.158724710008612,0.548759312870612,0.592693441408317,2,7.59117038590656,-7.18234077181313,-4.62611145335209,0.277128869240499,11,14,0.794143552780476
ENSG00000073417,0.09071894111479,-0.07460488777343,0.276585166596891,0.548734817750489,0.592706642559254,2,-0.18369422364134,8.36738844728268,10.9236177657437,0.841492898195727,11,14,0.794143552780476
ENSG00000225968,0.090596331110371,-0.074749790505926,0.648081046832223,0.547919299374977,0.593146348174384,2,-12.104651812644,32.209303625288,34.7655329437491,4.62009947589464,11,14,0.794538120073254
ENSG00000106153,0.090586714754098,-0.074761155290612,0.479311134101971,0.547855347211933,0.593180845761996,2,-7.88133026285656,23.7626605257131,26.3188898441741,2.5271307960153,11,14,0.794538120073254
ENSG00000197646,0.090563010641209,-0.074789169242208,0.820839414694923,0.547697712271233,0.593265888589439,2,-15.4130160650224,38.8260321300447,41.3822614485058,7.41155079188374,11,14,0.794555738701578
ENSG00000157823,0.090482078692367,-0.07488481609084,0.172824980694524,0.547159567886834,0.59355632189047,2,6.39965709683901,-4.79931419367803,-2.24308487521699,0.328553213472688,11,14,0.794765102754074
ENSG00000164742,0.090479374145251,-0.074888012373795,0.789898270601264,0.547141586075862,0.593566029466954,2,-14.8750894822965,37.750178964593,40.306408283054,6.86333205688754,11,14,0.794765102754074
ENSG00000168062,0.090421207095033,-0.074956755251325,0.636146520734571,0.546754874785915,0.593774843032148,2,-11.8444359758849,31.6888719517698,34.2451012702308,4.4515063542697,11,14,0.794945770774333
ENSG00000110076,0.090406362824994,-0.074974298479553,0.617369699819306,0.546656193728186,0.59382814201859,2,-11.4249836345623,30.8499672691247,33.4061965875857,4.19259880880478,11,14,0.794945770774333
ENSG00000174721,0.090354461058329,-0.075035636931066,0.241427778093847,0.546311188860426,0.594014528302409,2,1.71958361863844,4.56083276272312,7.11706208118416,0.641161092388652,11,14,0.795076666553118
ENSG00000179271,0.090261944713188,-0.075144974429869,0.296290915024661,0.545696305697601,0.594346885749025,2,-1.14721625921057,10.2944325184211,12.8506618368822,0.965671369587663,11,14,0.795326144093167
ENSG00000090020,0.090233996911478,-0.075178003650072,0.164681120269599,0.545510583301976,0.594447315871263,2,7.07541484442094,-6.15082968884187,-3.59460037038084,0.298318585105751,11,14,0.795326144093167
ENSG00000157617,0.090232803554822,-0.075179413980665,0.16199772304101,0.545502653305904,0.594451604494533,2,7.30541692096591,-6.61083384193181,-4.05460452347078,0.28867588497519,11,14,0.795326144093167
ENSG00000185475,0.090184215251567,-0.075236836520876,0.469934067924863,0.545179795952611,0.594626240118778,2,-7.60472481533752,23.209449630675,25.7656789491361,2.42921831016051,11,14,0.795413799565844
ENSG00000157193,0.090120826093725,-0.075311750980144,0.299336400181711,0.544758642389306,0.594854135936872,2,-1.29038351388258,10.5807670277652,13.1369963462262,0.985625085211201,11,14,0.795622355834971
ENSG00000039523,0.090089117871656,-0.075349224333497,0.220340201695002,0.544547996980895,0.594968159706452,2,2.99915071251075,2.00169857497851,4.55792789343954,0.534047849312935,11,14,0.795678575250234
ENSG00000175573,0.090072348829045,-0.075369042292947,0.18603257968504,0.544436602099339,0.595028468943152,2,5.36866338700114,-2.73732677400227,-0.18109745554124,0.38068932774698,11,14,0.795711089291493
ENSG00000234545,0.090002828277137,-0.075451202945202,0.283900846384134,0.543974828610798,0.595278550371172,2,-0.549181787897965,9.09836357579593,11.654592894257,0.886596596353901,11,14,0.79580479927153
ENSG00000136826,0.089958519584973,-0.075503567763213,0.402537973819836,0.543680555628861,0.595437983801886,2,-5.43748328363116,18.8749665672623,21.4311958857234,1.78240502403676,11,14,0.795921668497351
ENSG00000176171,0.08992438194066,-0.075543912251948,0.190226075506557,0.543453852470291,0.595560843159808,2,5.05658353583384,-2.11316707166768,0.443062246793355,0.39804555782889,11,14,0.795963032458499
ENSG00000141542,0.089915580625012,-0.075554313806804,0.362669345981338,0.543395406963667,0.595592521935814,2,-3.97731253291079,15.9546250658216,18.5108543842826,1.44681959965985,11,14,0.795963032458499
ENSG00000104728,0.089760205773299,-0.075737938631556,0.229776985937097,0.542363819824594,0.596151993221378,2,2.41203986820855,3.17592026358291,5.73214958204394,0.580772095929703,11,14,0.796435114307279
ENSG00000060762,0.089627422311173,-0.075894864541341,0.338595992111684,0.541482503749084,0.596630458477084,2,-3.01573802315984,14.0314760463197,16.5877053647807,1.26111970461505,11,14,0.796871999998167
ENSG00000151746,0.08962099421342,-0.07590246138414,0.27480769597251,0.541439845427811,0.596653629132308,2,-0.09343308089519,8.18686616179038,10.7430954802514,0.830711967422915,11,14,0.796871999998167
ENSG00000172171,0.089593281250604,-0.075935213067468,0.236832316440524,0.541255942789197,0.596753531423167,2,1.98863572645536,4.02272854708928,6.57895786555031,0.616985007216427,11,14,0.796889021782905
ENSG00000122420,0.089463986722951,-0.076088015691058,0.457765444180584,0.540398094969709,0.597219805373299,2,-7.23742807388336,22.4748561477667,25.0310854662277,2.30504122074432,11,14,0.797339119271413
ENSG00000198721,0.089453603678107,-0.076100286562237,0.280438826054207,0.54032921575109,0.597257262601434,2,-0.37740973282156,8.75481946564312,11.3110487841042,0.865105286745276,11,14,0.797340970516047
ENSG00000196739,0.089431748749362,-0.07612611511439,0.206645118478561,0.540184239287849,0.597336111366865,2,3.897527979481,0.204944041037994,2.76117335949903,0.469724254901205,11,14,0.797398076077332
ENSG00000091483,0.089381365596521,-0.076185658840475,0.302415114339922,0.539850045022303,0.597517917431082,2,-1.4336399021456,10.8672798042912,13.4235091227522,1.00600391519351,11,14,0.797536997519511
ENSG00000099817,0.089333895906268,-0.076241759383502,0.172094108650129,0.53953520975005,0.597689251774882,2,6.45898825160512,-4.91797650321024,-2.3617471847492,0.325780204552906,11,14,0.797628647095132
ENSG00000267228,0.0892987968795,-0.0762832400515,0.255277615669865,0.539302442068108,0.597815962010922,2,0.938645852452585,6.12270829509483,8.67893761355586,0.716833271683006,11,14,0.797634380525098
ENSG00000160124,0.089292725172034,-0.076290415705778,0.448380321614569,0.539262177892405,0.597837883580178,2,-6.94741642371481,21.8948328474296,24.4510621658906,2.21149404092303,11,14,0.797634380525098
ENSG00000138134,0.089252469771361,-0.07633799027021,0.444872369553893,0.538995240118025,0.597983240148776,2,-6.83745519591722,21.6749103918344,24.2311397102955,2.17702567711746,11,14,0.797724947904494
ENSG00000063176,0.089246057100538,-0.076345568881183,0.332985425451803,0.538952719205679,0.598006398067576,2,-2.78181326394595,13.5636265278919,16.1198558463529,1.2196722291965,11,14,0.797724947904494
ENSG00000132432,0.08916045885681,-0.076446730441951,0.209646110209557,0.538385194714956,0.598315587152616,2,3.69567596266099,0.60864807467803,3.16487739313906,0.483466406785974,11,14,0.798030896880986
ENSG00000171017,0.089086333250159,-0.076534333431631,0.824948439994323,0.537893821073201,0.598583441632774,2,-15.4829235850685,38.9658471701369,41.522076488598,7.48593921513973,11,14,0.798251207861013
ENSG00000096063,0.089029705790575,-0.076601256792957,0.091041051716706,0.537518495345792,0.598788132278129,2,15.3732215227652,-22.7464430455304,-20.1902137270694,0.091173204074523,11,14,0.798275837645983
ENSG00000147894,0.088876519612015,-0.076782295003982,0.125927938184002,0.536503414068451,0.599342139669121,2,10.8316313002404,-13.6632626004807,-11.1070332820197,0.174436301768013,11,14,0.798858267636843
ENSG00000126790,0.088868937681966,-0.076791255466767,0.18925236015061,0.536453181617251,0.599369571081522,2,5.12842975222031,-2.25685950444063,0.299369814020405,0.393981014048336,11,14,0.798858267636843
ENSG00000075415,0.088810264887374,-0.076860596042194,0.18948426890209,0.536064485867133,0.59958188390541,2,5.11128473545958,-2.22256947091916,0.333659847541872,0.394947169774957,11,14,0.799044887184487
ENSG00000106086,0.088595317920857,-0.07711462427535,0.142323260058398,0.53464093189989,0.600360214685825,2,9.11815554374633,-10.2363110874927,-7.68008176903163,0.222815013890156,11,14,0.799696447461895
ENSG00000144191,0.088541613101065,-0.077178093607833,0.753899787859976,0.534285359656088,0.600554810808102,2,-14.222063486982,36.444126973964,39.0003562924251,6.25201379148849,11,14,0.799855225504795
ENSG00000167807,0.088531648746443,-0.077189869663295,0.205401425263553,0.534219391639611,0.600590921711397,2,3.98204152849766,0.035916943004687,2.59214626146572,0.464087200503289,11,14,0.799855225504795
ENSG00000135046,0.088522125589109,-0.07720112430378,0.308625753411741,0.534156345873757,0.600625435372347,2,-1.71824260530669,11.4364852106134,13.9927145290744,1.04774841235862,11,14,0.799855225504795
ENSG00000188467,0.088512495912595,-0.07721250483057,0.615075943997357,0.534092596262944,0.600660336728324,2,-11.3728716103994,30.7457432207988,33.3019725392598,4.16150258572664,11,14,0.799855225504795
ENSG00000160199,0.088454337986415,-0.077281236925147,0.687213571850933,0.533707612464102,0.600871156911325,2,-12.9254628409363,33.8509256818726,36.4071550003336,5.1948874266973,11,14,0.799950444148322
ENSG00000145996,0.088421609436498,-0.077319916120502,0.185528515981244,0.533490983260492,0.600989823229155,2,5.40664850581259,-2.81329701162518,-0.257067693164148,0.378629132664231,11,14,0.80000482009397
ENSG00000116688,0.088372180311569,-0.077378332359055,0.097875214607937,0.533163842981171,0.601169078400486,2,14.3598619808512,-20.7197239617024,-18.1634946432414,0.105375133980047,11,14,0.800147066356138
ENSG00000164299,0.088332262072981,-0.077425508459205,0.105051993055071,0.532899675166838,0.601313874182695,2,13.3691932448551,-18.7383864897102,-16.1821571712491,0.121395133693269,11,14,0.800195243441604
ENSG00000188157,0.088267295430425,-0.077502287218589,0.150486126580459,0.532469793431976,0.601549589272133,2,8.33737627009918,-8.67475254019837,-6.11852322173734,0.24910681722509,11,14,0.80041254865831
ENSG00000134900,0.08822418027542,-0.077553241492685,0.124306603731917,0.532184535954666,0.601706063476409,2,11.0130530959659,-14.0261061919319,-11.4698768734708,0.169973449045002,11,14,0.800572561282414
ENSG00000185666,0.088193894153024,-0.077589034182791,0.404104553995778,0.531984173752654,0.601815998263121,2,-5.49186214237252,18.983724284745,21.5399536032061,1.79630539616139,11,14,0.80062857443504
ENSG00000185361,0.088180309522582,-0.07760508874604,0.309450630291518,0.531894306998639,0.601865314088781,2,-1.75561107133345,11.5112221426669,14.0674514611279,1.053356618466,11,14,0.80062857443504
ENSG00000139914,0.088179847330752,-0.077605634972748,0.523461502530879,0.53189124949628,0.60186699202635,2,-9.11492000716672,26.2298400143334,28.7860693327945,3.01413139095074,11,14,0.80062857443504
ENSG00000162642,0.088165317879396,-0.077622806142532,0.252613109899255,0.53179513550521,0.601919741583143,2,1.08554132088596,5.82891735822809,8.38514667668912,0.701947216222707,11,14,0.80062857443504
ENSG00000151062,0.088103641532631,-0.077695696370527,0.175284598873288,0.53138717347648,0.602143701298541,2,6.20181578725287,-4.40363157450575,-1.84740225604471,0.337971596623863,11,14,0.800772251748016
ENSG00000118972,0.088077850144848,-0.077726177101544,0.863185897877828,0.531216591102221,0.602237375436359,2,-16.1172522363584,40.2345044727167,42.7907337911778,8.19598883724667,11,14,0.800820665885932
ENSG00000151552,0.08806307447586,-0.077743639255802,0.483742737482775,0.53111887024297,0.60229104593321,2,-8.01017639925838,24.0203527985168,26.5765821169778,2.57407739674062,11,14,0.800820665885932
ENSG00000182484,0.088026333851777,-0.077787059993355,0.225909149212716,0.530875894947261,0.602424517940706,2,2.64970790516775,2.7005841896645,5.25681350812553,0.561384380678146,11,14,0.800949956037489
ENSG00000118473,0.088009802487542,-0.077806597060178,0.23327037078533,0.53076657512524,0.602484581275094,2,2.20079445201395,3.5984110959721,6.15464041443313,0.598565724749579,11,14,0.80097559681532
ENSG00000136247,0.088001080333208,-0.077816905060754,0.140189191324217,0.530708898218303,0.602516273415297,2,9.32966856148763,-10.6593371229753,-8.10310780451423,0.216183103005516,11,14,0.80097559681532
ENSG00000183354,0.087978066027416,-0.077844103785781,0.308631705696276,0.530556717033229,0.602599902950862,2,-1.71851261252088,11.4370252250418,13.9932545435028,1.04778882737092,11,14,0.800985365668859
ENSG00000147432,0.087969143492542,-0.077854648599723,0.506772899323939,0.530497719190957,0.602632328271377,2,-8.66131278217774,25.3226255643555,27.8788548828165,2.8250064863811,11,14,0.800985365668859
ENSG00000156535,0.087939220468902,-0.077890012173116,0.506129659260357,0.530299869738526,0.60274108174039,2,-8.64353148224045,25.2870629644809,27.8432922829419,2.81783955181306,11,14,0.801057618117237
ENSG00000080845,0.087933458127532,-0.077896822212916,0.186412094602775,0.530261770932337,0.602762026474851,2,5.34013184363889,-2.68026368727778,-0.124034368816742,0.382244159156135,11,14,0.801057618117237
ENSG00000234224,0.087897484312846,-0.077939336721182,0.987721797619417,0.530023934158811,0.602892796161747,2,-18.0040462357507,44.0080924715014,46.5643217899624,10.7315378444179,11,14,0.801090722478686
ENSG00000180592,0.087884220188616,-0.077955012504363,0.420404271421507,0.529936244647959,0.602941018906005,2,-6.04546635195905,20.0909327039181,22.6471620223791,1.94413726572393,11,14,0.801106643199931
ENSG00000138600,0.087825358651756,-0.078024576138833,0.215108113210263,0.529547140085698,0.603155052629775,2,3.33559828427358,1.32880343145284,3.88503274991387,0.508986504057674,11,14,0.801294695497397
ENSG00000137177,0.087813118831839,-0.078039041380554,0.465072605367734,0.529466234985328,0.603199567161093,2,-7.4591406370397,22.9182812740794,25.4745105925404,2.37921781089886,11,14,0.801305675005767
ENSG00000112335,0.087633875431053,-0.078250874490573,0.304835979983598,0.528281686366327,0.603851758574167,2,-1.54526522115676,11.0905304423135,13.6467597607746,1.02217472161817,11,14,0.802027466399205
ENSG00000125755,0.087590930187848,-0.078301627959816,0.096987888835543,0.527997947381591,0.604008103911871,2,14.4873632518075,-20.9747265036149,-18.4184971851539,0.103473156388532,11,14,0.802078454528037
ENSG00000221818,0.08758314713444,-0.078310826113843,0.974826329266128,0.527946527649681,0.604036442238867,2,-17.8200617996295,43.640123599259,46.19635291772,10.4531500945352,11,14,0.802078454528037
ENSG00000181458,0.087562714386074,-0.078334973907367,0.418495454672469,0.527811540274102,0.604110843654916,2,-5.98175556561737,19.9635111312347,22.5197404496958,1.92652290139668,11,14,0.802078454528037
ENSG00000174705,0.087553570267279,-0.078345780593216,0.192374335515152,0.527751132316983,0.604144142406325,2,4.8993649060314,-1.7987298120628,0.757499506398236,0.40708673461386,11,14,0.802078454528037
ENSG00000170689,0.087491287158332,-0.07841938790379,0.751385863677219,0.527339709307871,0.604370989315332,2,-14.1753016365071,36.3506032730143,38.9068325914753,6.21038787747356,11,14,0.802271741784645
ENSG00000001629,0.087450387941747,-0.078467723341572,0.20709439456907,0.527069572244697,0.604519989931855,2,3.86712301432285,0.265753971354296,2.82198328981533,0.471768970881228,11,14,0.802384674999619
ENSG00000154122,0.087407172661523,-0.078518795945473,0.197275859992015,0.526784164018059,0.604677460893564,2,4.54712608604811,-1.09425217209622,1.46197714636482,0.42809541429148,11,14,0.802440135728758
ENSG00000102098,0.08740647552266,-0.078519619836856,0.131030919912459,0.526779560100384,0.604680001453583,2,10.2755022855706,-12.5510045711411,-9.99477525268008,0.188860121704157,11,14,0.802440135728758
ENSG00000233608,0.08738081471336,-0.078549946247847,0.728962088371774,0.526610100545423,0.604773522366536,2,-13.7511353209083,35.5022706418167,38.0584999602777,5.84524298911671,11,14,0.802480263636009
ENSG00000115758,0.087296884464075,-0.078649136542457,0.837897701772209,0.526055906219282,0.605079489123707,2,-15.700975424218,39.401950848436,41.958180166897,7.72279814498664,11,14,0.80274169409912
ENSG00000162552,0.087241145979637,-0.078715009296793,1.5233838832043,0.525687919404504,0.605282753100898,2,-24.0700824588896,56.1401649177792,58.6963942362402,25.5276830116727,11,14,0.802866802117932
ENSG00000164040,0.087191407928039,-0.0787737906305,0.170225527101351,0.525359585535548,0.605464182202729,2,6.61183020853314,-5.22366041706627,-2.66743109860524,0.318744030846261,11,14,0.803011084633786
ENSG00000141622,0.087125614244749,-0.07885154680166,0.267663694333635,0.524925319215383,0.605704245661453,2,0.275330350057119,7.44933929988576,10.0055686183468,0.788082385907623,11,14,0.803136725472162
ENSG00000070193,0.087112377856178,-0.078867189806335,0.659647111305062,0.524837960979052,0.605752551092565,2,-12.3523013320211,32.7046026640423,35.2608319825033,4.78647742598425,11,14,0.803152599682171
ENSG00000121578,0.087096576258997,-0.078885864421186,0.223737741880602,0.524733676056828,0.605810222230855,2,2.78492484791995,2.4301503041601,4.98637962262113,0.550644348560141,11,14,0.803180889006961
ENSG00000172586,0.087069463025313,-0.078917907333721,0.18799853365198,0.524554746767659,0.605909187951124,2,5.22149055553846,-2.44298111107693,0.113248207384109,0.388777935208239,11,14,0.803263919854839
ENSG00000168792,0.087046587942156,-0.078944941522907,1.52003585015085,0.524403794715786,0.605992694331521,2,-24.0392799500257,56.0785599000514,58.6347892185124,25.4155988431819,11,14,0.803326447268263
ENSG00000185305,0.087004640843191,-0.078994515367138,0.18681631635102,0.524127006603288,0.60614584831246,2,5.30980667801911,-2.61961335603822,-0.06338403757719,0.383903696604607,11,14,0.803425547487243
ENSG00000167323,0.086975198537103,-0.079029310819788,0.090329193894188,0.523932746610614,0.606253364681529,2,15.4831189390339,-22.9662378780678,-20.4100085596067,0.089752995965312,11,14,0.803479262922549
ENSG00000078295,0.0869636794602,-0.079042924274309,0.527935597379939,0.523856747285061,0.606295433884346,2,-9.23407138390287,26.4681427678057,29.0243720862668,3.06587594479005,11,14,0.803486844485219
ENSG00000092964,0.086945882043212,-0.079063957585295,0.270144560064706,0.523739329173367,0.606360437117198,2,0.14616771148012,7.70766457703976,10.2638938955008,0.80275891665809,11,14,0.80352481640643
ENSG00000268041,0.086920010615718,-0.079094532908697,0.709190051292522,0.52356865109794,0.606454940011033,2,-13.3661608058359,34.7323216116718,37.2885509301328,5.53245581737519,11,14,0.803553704306413
ENSG00000115504,0.08687531658512,-0.079147353126676,0.121228037554276,0.523273819990545,0.606618226313699,2,11.3641415208715,-14.728283041743,-12.172053723282,0.16165860798187,11,14,0.803705101665681
ENSG00000124299,0.086868832319549,-0.079155016349624,0.345443225002024,0.52323104792401,0.606641919081289,2,-3.29602739847185,14.5920547969437,17.1482841154047,1.31264123869779,11,14,0.803705101665681
ENSG00000163637,0.086855811148835,-0.079170405005922,0.437455040395633,0.523145158400011,0.606689499242222,2,-6.60206626129561,21.2041325225912,23.7603618410523,2.105036036043,11,14,0.803707025326648
ENSG00000169764,0.08683364028627,-0.079196606934408,0.311415113532643,0.522998921822091,0.606770519966837,2,-1.84420625453249,11.688412509065,14.244641827526,1.06677310230204,11,14,0.803707025326648
ENSG00000214511,0.086803560546302,-0.079232155718007,0.201489487820453,0.522800530508277,0.606880456876103,2,4.25124789299833,-0.502495785996654,2.05373353246438,0.446578150723635,11,14,0.803707025326648
ENSG00000166272,0.086799442839343,-0.079237022098959,0.165245131011551,0.522773373135816,0.606895507741608,2,7.02754864372539,-6.05509728745078,-3.49886796898975,0.300365486553273,11,14,0.803707025326648
ENSG00000101445,0.086798793466863,-0.079237789539162,0.24894356905036,0.522769090373979,0.606897881327863,2,1.29040147215798,5.41919705568403,7.97542637414507,0.681701906286847,11,14,0.803707025326648
ENSG00000106066,0.086750500778223,-0.079294862716646,0.302204050668979,0.522450605980957,0.607074422048259,2,-1.42386551296232,10.8477310259246,13.4039603443857,1.00460017064812,11,14,0.803892655566811
ENSG00000144677,0.086655220890629,-0.079407466220166,0.130364136790777,0.521822345514702,0.607422854315088,2,10.3469266198223,-12.6938532396446,-10.1376239211836,0.186942889773249,11,14,0.804257693598983
ENSG00000186895,0.08650714046357,-0.079582470361235,0.753096167888402,0.520846186790213,0.60796469941924,2,-14.2071322184201,36.4142644368402,38.9704937553013,6.23869221897015,11,14,0.804782303171585
ENSG00000112837,0.086406155535319,-0.079701816185533,0.823989135568226,0.520180667069528,0.608334442862333,2,-15.4666339890527,38.9332679781054,41.4894972965665,7.46853905087919,11,14,0.805175310428829
ENSG00000127080,0.086388636899638,-0.079722520027701,0.128457183959934,0.520065229197258,0.608398603836546,2,10.5532297378068,-13.1064594756135,-10.5502301571525,0.181513729220078,11,14,0.80521201878858
ENSG00000100348,0.086346957701245,-0.079771777262165,0.257626116434796,0.519790604715743,0.608551273708708,2,0.810437619869323,6.37912476026135,8.93535407872239,0.730083374562025,11,14,0.805317642799987
ENSG00000131966,0.086225486437118,-0.079915334210678,0.148980315448884,0.518990372750767,0.608996398750378,2,8.4781702326888,-8.9563404653776,-6.40011114691657,0.24414647830374,11,14,0.805779448051925
ENSG00000273167,0.086148187308282,-0.080006687726576,0.256548251424018,0.518481250039814,0.609279796002035,2,0.869134175740868,6.26173164851826,8.8179609669793,0.723987058395931,11,14,0.80604045069274
ENSG00000072310,0.086103253975728,-0.080059790755958,0.227614458877471,0.518185340878678,0.609444582022258,2,2.54442364918514,2.91115270162972,5.46738202009076,0.569891760790925,11,14,0.806161958326972
ENSG00000104154,0.086029655113865,-0.080146771229068,0.409081487742075,0.517700717286628,0.609714573198885,2,-5.6632323796317,19.3264647592634,21.8826940777244,1.84082429974596,11,14,0.806326092764664
ENSG00000157570,0.08600790705089,-0.080172473485312,0.295193549066114,0.51755752859257,0.609794372850262,2,-1.09526851762397,10.1905370352479,12.746766353709,0.958531545512734,11,14,0.806335144574687
ENSG00000122068,0.08589744780334,-0.080303016232416,0.14325786949502,0.516830372897517,0.610199810278099,2,9.02652078590002,-10.0530415718,-7.49681225333901,0.225750988894773,11,14,0.806726483624246
ENSG00000169826,0.085854106197569,-0.080354238130146,0.25147911941538,0.516545102141742,0.61035895460637,2,1.14852937200589,5.70294125598822,8.25917057444925,0.695659222521283,11,14,0.806845315377925
ENSG00000101624,0.085853087758004,-0.080355441740541,0.230260072955948,0.516538399184595,0.610362694582658,2,2.38263692938371,3.23472614123258,5.79095545969361,0.583216713174462,11,14,0.806845315377925
ENSG00000103089,0.085746923356097,-0.080480908760977,0.240070951541245,0.515839749962603,0.61075266088021,2,1.79848568357387,4.40302863285227,6.9592579513133,0.633974679513109,11,14,0.807264265053638
ENSG00000164022,0.085708272253732,-0.080526587336499,0.181782461999003,0.515585434156249,0.610894685888205,2,5.69221892047587,-3.38443784095174,-0.828208522490707,0.36349349839461,11,14,0.807265191924673
ENSG00000198886,0.085706978468295,-0.080528116355652,0.211316698309483,0.515576921702749,0.61089944042144,2,3.58455756594386,0.83088486811228,3.38711418657331,0.491202216828633,11,14,0.807265191924673
ENSG00000174332,0.085676735025009,-0.080563858606807,0.259688707452522,0.515377942013146,0.611010590703734,2,0.698797953143959,6.60240409371208,9.15863341217312,0.741820472561978,11,14,0.807363805816609
ENSG00000052841,0.085599714477227,-0.08065488289055,0.058390402922371,0.514871262704812,0.611293730277714,2,21.5914472392781,-35.1828944785562,-32.6266651600951,0.037503830687805,11,14,0.807496588250799
ENSG00000137700,0.085578432619866,-0.080680034176522,0.416621908338632,0.514731275157681,0.611371984638567,2,-5.91893878359149,19.837877567183,22.394106885644,1.90931195958496,11,14,0.807532260882082
ENSG00000165621,0.08557250054666,-0.080687044808492,0.696359401596709,0.514692256398668,0.611393798603145,2,-13.1105538826343,34.2211077652686,36.7773370837296,5.33408057811339,11,14,0.807532260882082
ENSG00000228474,0.085533792587856,-0.080732790577989,0.315579228973304,0.514437663655716,0.611536154700866,2,-2.03016797498807,12.0603359499761,14.6165652684372,1.09549274735324,11,14,0.807672026029912
ENSG00000154978,0.085503513222712,-0.08076857528225,0.533687879687061,0.514238523082967,0.611647531898591,2,-9.38578758491446,26.7715751698289,29.3278044882899,3.13305028217358,11,14,0.807743463388456
ENSG00000123136,0.085489286580564,-0.080785388586607,0.157759587367241,0.514144962211558,0.611699867773026,2,7.67655698470874,-7.35311396941747,-4.79688465095644,0.273768961469103,11,14,0.807743463388456
ENSG00000231852,0.085439401322153,-0.080844343892001,1.0000626001092,0.513816917054145,0.611883410765334,2,-18.1778814412458,44.3557628824915,46.9119922009526,11.001377245509,11,14,0.807859263662421
ENSG00000087470,0.085393247806313,-0.080898888956175,0.169488414594696,0.513513443683021,0.612053263672299,2,6.67258480245245,-5.34516960490491,-2.78894028644387,0.315989549500058,11,14,0.807868621053895
ENSG00000175354,0.085381917064621,-0.080912279832721,0.121643944009999,0.513438945300839,0.61209496865535,2,11.316192835854,-14.6323856717081,-12.076156353247,0.162769740257386,11,14,0.807868621053895
ENSG00000074696,0.085374146553077,-0.080921463164545,0.212973199776708,0.513387856107846,0.612123570867753,2,3.47524014652333,1.04951970695334,3.60574902541438,0.498933422054424,11,14,0.807868621053895
ENSG00000067221,0.085294212199544,-0.081015931036903,0.339616459225762,0.512862357879634,0.612417862007099,2,-3.05786803817285,14.1157360763457,16.6719653948067,1.26873273314748,11,14,0.808181922480757
ENSG00000262664,0.085289807483757,-0.081021136610105,0.314601432666715,0.512833403408627,0.612434082039139,2,-1.98672278502558,11.9734455700512,14.5296748885122,1.08871467579544,11,14,0.808181922480757
ENSG00000078114,0.085191072663792,-0.081137823215518,0.24807023192681,0.51218444163549,0.612797757784338,2,1.33960224803022,5.32079550393956,7.87702482240059,0.676927239650433,11,14,0.80845357040539
ENSG00000136936,0.085175887801615,-0.081155768961728,0.393504404062367,0.512084647378962,0.612853704750023,2,-5.11972279889372,18.2394455977874,20.7956749162485,1.70330287618127,11,14,0.80845357040539
