"","WT.16wk.7","WT.16wk.6","WT.16wk.2","YI.6wk.4","YI.6wk.2","YI.6wk.3","YI.6wk.1"
"ENSG00000148429",8.57445022376736,8.51649734043521,8.71861288317839,8.7245623964439,8.61042363015632,8.63597803662876,8.51640067423008
"ENSG00000148444",8.99137286843291,9.09763064315702,9.20591572669085,8.35117704994201,8.51966939660521,8.68246317757742,8.43935228851758
"ENSG00000148459",7.48084604819089,7.8602090653516,7.46036497595536,7.23567511353227,7.11116866416224,7.11149317386046,7.34256851217192
"ENSG00000148468",8.26848627248028,8.32333886550126,8.5565904741698,8.67577039502561,8.84081108542869,8.68948364062439,8.74075084694611
"ENSG00000148481",8.18189918592332,8.01751739373379,7.85528359519256,10.4067091918614,11.3783958210387,8.98882640905343,11.3942837762806
"ENSG00000148482",0,0,0,2.00517984048499,1.53918061004796,0,2.12450424753832
"ENSG00000148483",8.85188840987515,8.98237285803524,8.65039214160259,8.13616075382935,8.33612121556441,8.78106068891834,8.41588512782928
"ENSG00000148484",8.40641329860213,8.42716092264624,8.49956372306763,8.5499156888235,8.50460388213581,8.49483516244934,8.70634405994186
"ENSG00000148498",8.91588298373798,8.81484764096876,8.83996541801479,8.90170562657085,8.77012919303713,9.09309730253752,8.8603217729124
"ENSG00000148516",7.79144290238417,7.76196429286917,7.84920979435829,7.96107087401359,8.07567938428275,8.01978711789835,8.07597421394983
"ENSG00000148541",3.45671693766903,3.26367212462035,3.42338320457025,4.25446738445878,4.51868494011179,3.70320027417037,4.54865538233386
"ENSG00000148572",6.68354312116541,6.49041812012557,6.70213985372304,6.63618939381591,6.42341142362115,6.39527222374465,6.46554745034327
"ENSG00000148584",13.1685034708735,13.1549040187843,12.8291246409609,12.7504735142698,12.3533739232648,12.7882380468675,12.3429809875555
"ENSG00000148600",0,0,0,1.5895677209228,1.53918061004796,0,1.08418499834117
"ENSG00000148602",0,0,0,0,0,0,0
"ENSG00000148604",0,0,0.980284928432738,1.5895677209228,3.10855383788086,0,2.94879977096149
"ENSG00000148606",9.33017355499856,9.62520181713043,9.5915245218687,9.56148202433553,9.62608440649365,9.48680196920515,9.73717130692725
"ENSG00000148634",9.59506992738139,9.6129241739438,9.4381114280493,9.89259142381062,10.24143919289,9.68422513730952,10.1873329182427
"ENSG00000148655",6.24498041851656,6.66366984340704,6.51531373379049,5.49860239884917,5.88611025724302,6.21240336069763,6.04374455219646
"ENSG00000148660",6.92777541142012,7.45118591321794,7.50740641396642,7.19667972418741,7.50857064715497,7.81033195008984,7.41063612948343
"ENSG00000148677",4.99710698935597,4.10873032910787,5.17083762404552,4.32848609098443,4.74065603569035,3.58770390442477,4.40348544622886
"ENSG00000148688",6.5362045259379,6.66366984340704,6.57541725208047,6.60674418175085,6.28918716307158,6.49481026819895,6.35143000115458
"ENSG00000148690",7.06312506993659,6.95800167585218,7.00499575126068,7.26424516586776,7.4389548152192,7.0582503387792,7.26062912547754
"ENSG00000148700",9.78328658306361,9.75218070046298,9.86722923149678,9.65973874852756,9.71057060434349,9.84847716801894,9.7578516142353
"ENSG00000148702",4.80447525657414,1.9516181869,0.980284928432738,10.7492077457158,3.93519611132338,6.78432292040317,2.94879977096149
"ENSG00000148704",0,0,0,0,0,0,0
"ENSG00000148719",7.07385131127385,7.15473731506228,6.91481761280813,7.1566009562239,7.25314183211255,6.88560809742459,7.13977825462731
"ENSG00000148730",9.08713147479328,9.38436708624862,9.46616362833998,8.95817313349822,8.74470934859462,9.22939756979753,8.77804220209875
"ENSG00000148734",0.998507557639726,0,1.9703254327758,1.5895677209228,0.96580050310476,0,1.08418499834117
"ENSG00000148735",3.45671693766903,2.94339442287011,3.13468752735064,3.32814167548395,4.02239900217946,3.81013189416367,4.15402102150777
"ENSG00000148737",8.77838007765539,8.87483786748154,8.85822654942203,8.77837604172868,8.53086617915742,8.85160682455046,8.59373110370229
"ENSG00000148773",10.411700995708,9.91103737475972,9.44013334656456,10.342287354478,10.7195289929608,9.82316602202008,10.7325315110262
"ENSG00000148795",4.75201179077794,4.52284825503743,5.04894302095262,6.775023479906,7.4389548152192,5.55751565551093,7.52033517961701
"ENSG00000148798",4.75201179077794,5.60884939164691,5.31883019630207,5.43300693929747,5.25447051194537,5.52648737811411,5.15888230105371
"ENSG00000148803",9.60434771624223,9.8390746227969,9.59515838863653,8.74159578557645,8.8497803251587,9.29300443904024,8.83223189811668
"ENSG00000148814",1.58297223428682,2.94339442287011,2.55195276404708,5.93752677984955,7.40690235990502,4.09027747306205,7.2286609195717
"ENSG00000148824",6.08452037393486,6.16482669572584,6.02698658581755,6.21626264007417,6.43934431317432,5.73085445403982,6.39048075496353
"ENSG00000148826",2.31953944547385,1.9516181869,1.55861541060396,4.39889181756323,5.10266415592729,1.001495956843,5.48178068927894
"ENSG00000148835",7.20648713474519,7.04412873898839,7.0898672261635,7.2829823091837,7.07082479653339,6.99165152889997,7.0450580257051
"ENSG00000148840",6.4399914275525,6.55051031294362,6.22760593839216,7.54602411936002,6.93132450729414,6.86094560670289,7.09319535837143
"ENSG00000148841",6.76522532111155,6.47499566645683,6.28272789500905,5.83967153421739,6.16053451726608,6.28835428416553,6.06803590016498
"ENSG00000148842",8.00264975130906,8.25725895881106,7.76783132374195,8.01250008517169,8.12083797794615,8.46650627484102,8.24530504504306
"ENSG00000148843",9.40003000918322,9.5952014261887,9.65208889843688,9.46837200949287,9.51206373222766,9.43343858639411,9.37778578253025
"ENSG00000148848",5.90395398991304,5.55118695205751,5.24673072522491,6.86482396257524,6.64569133480191,6.66117226965439,6.66982002937322
"ENSG00000148925",8.69746047425288,8.70014764043915,8.61860782412393,8.50672919468343,8.83780890439681,8.43760995799864,8.78538618226686
"ENSG00000148926",6.55163422454261,6.67721052718745,6.63311664612314,5.5917213678959,4.97731210277166,5.52648737811411,5.51749922684502
"ENSG00000148935",0,0.967926403863383,0.980284928432738,2.59071673271139,3.25977302822969,1.58695676533584,3.3163513226991
"ENSG00000148943",7.20648713474519,7.20234088023316,7.3699244134025,7.81422651074892,8.16462583520714,7.58793730606216,8.21842769921552
"ENSG00000148948",0,1.54203726870682,1.55861541060396,2.59071673271139,0,2.00224335397196,2.72265992495688
"ENSG00000148950",3.90410345317674,4.74484639400976,4.91579096843706,4.65048305910629,4.32646106491891,4.95709030782161,4.47789559431199
"ENSG00000148965",5.20654773107078,4.58163155589038,6.42018569004737,2.81327322391151,4.3934221103691,4.70331518278536,3.95998399257298
"ENSG00000148985",7.96856903412871,7.99606795176904,7.87932627382733,7.50671017263821,7.96446422492507,7.87334231753591,7.82117230416439
"ENSG00000149043",5.12638199914535,6.20277157893851,6.15067259182545,4.17644473321056,4.88725272678044,4.7577672225066,5.28858123791053
"ENSG00000149084",10.1042333557209,10.1274730412249,9.52259237470438,9.58809392193887,9.23009115309355,9.29530723252051,9.3358864918664
"ENSG00000149089",7.49687597346779,7.55017187434288,7.27343281161392,7.49871717052722,7.75126329374447,7.36929447359085,7.80680934479374
"ENSG00000149090",6.10558135232865,6.49041812012557,6.71555688694662,6.23562920571324,6.69960536785569,6.68946188840625,6.46554745034327
"ENSG00000149091",9.27081399858318,9.10265705745775,8.94336983172848,8.88953079002979,9.19062951991633,9.29300443904024,9.13496245242607
"ENSG00000149100",11.3584102392097,11.5771959676076,11.6762706610709,11.0883825898917,11.1365938452442,11.2342103021947,11.1402145633369
"ENSG00000149131",5.75195643242056,4.84422432443849,5.17083762404552,9.25481851739216,3.74318214654726,6.41234615549859,4.15402102150777
"ENSG00000149136",8.16694895146988,8.12517530427853,8.12030878504138,8.78496377355047,9.19532848025793,8.24615448857964,9.22683300180027
"ENSG00000149150",6.22587212003224,5.93615997287118,6.22760593839216,7.85862156165346,8.13068411201891,7.39529000542512,8.0210409472707
"ENSG00000149179",6.10558135232865,6.00220277056339,6.45259700560698,6.83973194015294,6.8620890820958,6.57281452717918,6.87649793832698
"ENSG00000149182",9.3076310593381,9.32968480273578,9.14027519749434,9.37539837355129,9.24603146005617,9.14764332907285,9.43960199605899
"ENSG00000149187",0.998507557639726,0,0,1.00345529257122,0.96580050310476,0,1.08418499834117
